Species Name,Longitudes,latitudes,month ,year,ERSST value
'Thalassiosira nordenskioeldii',-13.75,80.25,6,1991,-1.39
'Thalassiosira nordenskioeldii',5.75,80.25,7,1905,1.24
'Thalassiosira nordenskioeldii',7.75,80.25,7,1905,1.5
'Thalassiosira nordenskioeldii',9.75,80.25,7,1905,1.53
'Thalassiosira nordenskioeldii',14.75,80.25,6,1905,-0.71
'Thalassiosira nordenskioeldii',16.25,80.25,7,2001,1.15
'Thalassiosira nordenskioeldii',16.25,80.25,7,2001,1.15
'Thalassiosira nordenskioeldii',17.25,80.25,6,1905,-1.8
'Thalassiosira nordenskioeldii',51.75,80.25,8,1993,1.6
'Thalassiosira nordenskioeldii',51.75,80.25,8,1993,1.6
'Thalassiosira nordenskioeldii',51.75,80.25,8,1993,1.6
'Thalassiosira nordenskioeldii',51.75,80.25,8,1993,1.6
'Thalassiosira nordenskioeldii',51.75,80.25,8,1993,1.6
'Thalassiosira nordenskioeldii',51.75,80.25,8,1993,1.6
'Thalassiosira nordenskioeldii',51.75,80.25,8,1993,1.6
'Thalassiosira nordenskioeldii',55.75,80.25,8,1994,1.49
'Thalassiosira nordenskioeldii',55.75,80.25,8,1994,1.49
'Thalassiosira nordenskioeldii',55.75,80.25,8,1994,1.49
'Thalassiosira nordenskioeldii',55.75,80.25,8,1994,1.49
'Thalassiosira nordenskioeldii',55.75,80.25,8,1994,1.49
'Thalassiosira nordenskioeldii',55.75,80.25,8,1994,1.49
'Thalassiosira nordenskioeldii',55.75,80.25,8,1994,1.49
'Thalassiosira nordenskioeldii',55.75,80.25,8,1994,1.49
'Thalassiosira nordenskioeldii',55.75,80.25,8,1994,1.49
'Thalassiosira nordenskioeldii',55.75,80.25,8,1994,1.49
'Thalassiosira nordenskioeldii',55.75,80.25,8,1994,1.49
'Thalassiosira nordenskioeldii',55.75,80.25,8,1994,1.49
'Thalassiosira nordenskioeldii',73.75,80.25,8,1994,0.02
'Thalassiosira nordenskioeldii',73.75,80.25,8,1994,0.02
'Thalassiosira nordenskioeldii',73.75,80.25,8,1994,0.02
'Thalassiosira nordenskioeldii',73.75,80.25,8,1994,0.02
'Thalassiosira nordenskioeldii',73.75,80.25,8,1994,0.02
'Thalassiosira nordenskioeldii',73.75,80.25,8,1994,0.02
'Thalassiosira nordenskioeldii',73.75,80.25,8,1994,0.02
'Thalassiosira nordenskioeldii',49.25,79.75,8,1993,1.68
'Thalassiosira nordenskioeldii',49.25,79.75,8,1993,1.68
'Thalassiosira nordenskioeldii',49.25,79.75,8,1993,1.68
'Thalassiosira nordenskioeldii',49.25,79.75,8,1993,1.68
'Thalassiosira nordenskioeldii',49.25,79.75,8,1993,1.68
'Thalassiosira nordenskioeldii',49.25,79.75,8,1993,1.68
'Thalassiosira nordenskioeldii',49.25,79.75,8,1993,1.68
'Thalassiosira nordenskioeldii',49.25,79.75,8,1993,1.68
'Thalassiosira nordenskioeldii',49.25,79.75,8,1993,1.68
'Thalassiosira nordenskioeldii',49.25,79.75,8,1993,1.68
'Thalassiosira nordenskioeldii',49.25,79.75,8,1993,1.68
'Thalassiosira nordenskioeldii',49.25,79.75,8,1993,1.68
'Thalassiosira nordenskioeldii',49.25,79.75,8,1993,1.68
'Thalassiosira nordenskioeldii',49.25,79.75,8,1993,1.68
'Thalassiosira nordenskioeldii',49.25,79.75,8,1993,1.68
'Thalassiosira nordenskioeldii',70.75,79.75,8,1994,0.03
'Thalassiosira nordenskioeldii',70.75,79.75,8,1994,0.03
'Thalassiosira nordenskioeldii',70.75,79.75,8,1994,0.03
'Thalassiosira nordenskioeldii',-4.75,79.25,6,1991,-1.8
'Thalassiosira nordenskioeldii',-4.75,79.25,6,1991,-1.8
'Thalassiosira nordenskioeldii',-4.75,79.25,6,1991,-1.8
'Thalassiosira nordenskioeldii',-4.75,79.25,6,1991,-1.8
'Thalassiosira nordenskioeldii',68.25,79.25,8,1994,0.25
'Thalassiosira nordenskioeldii',68.25,79.25,8,1994,0.25
'Thalassiosira nordenskioeldii',33.25,78.75,7,2001,1.97
'Thalassiosira nordenskioeldii',33.25,78.75,7,2001,1.97
'Thalassiosira nordenskioeldii',-16.75,78.25,8,1905,-1.73
'Thalassiosira nordenskioeldii',-4.25,78.25,7,1905,0.43
'Thalassiosira nordenskioeldii',27.25,78.25,7,2001,1.84
'Thalassiosira nordenskioeldii',34.75,78.25,7,1999,2.08
'Thalassiosira nordenskioeldii',-17.25,77.75,8,1905,-1.68
'Thalassiosira nordenskioeldii',-17.25,77.75,8,1905,-1.68
'Thalassiosira nordenskioeldii',-18.75,77.25,8,1905,-1.68
'Thalassiosira nordenskioeldii',-18.75,77.25,7,1905,-1.8
'Thalassiosira nordenskioeldii',-18.75,77.25,7,1905,-1.8
'Thalassiosira nordenskioeldii',33.75,77.25,7,1999,2.08
'Thalassiosira nordenskioeldii',33.75,77.25,7,1999,2.08
'Thalassiosira nordenskioeldii',33.75,77.25,7,1999,2.08
'Thalassiosira nordenskioeldii',33.75,77.25,7,1999,2.08
'Thalassiosira nordenskioeldii',33.75,77.25,7,1999,2.08
'Thalassiosira nordenskioeldii',33.75,77.25,7,1999,2.08
'Thalassiosira nordenskioeldii',33.75,77.25,7,1999,2.08
'Thalassiosira nordenskioeldii',33.75,77.25,7,1999,2.08
'Thalassiosira nordenskioeldii',33.75,77.25,7,1999,2.08
'Thalassiosira nordenskioeldii',33.75,77.25,7,1999,2.08
'Thalassiosira nordenskioeldii',33.75,77.25,7,1999,2.08
'Thalassiosira nordenskioeldii',33.75,77.25,7,1999,2.08
'Thalassiosira nordenskioeldii',-18.25,76.75,7,1905,-1.8
'Thalassiosira nordenskioeldii',-15.25,76.75,8,1905,-1.6
'Thalassiosira nordenskioeldii',-14.75,76.75,7,1905,-1.8
'Thalassiosira nordenskioeldii',-3.75,76.75,7,1905,1.92
'Thalassiosira nordenskioeldii',-3.75,76.75,7,1905,1.92
'Thalassiosira nordenskioeldii',32.75,76.75,5,1993,1.22
'Thalassiosira nordenskioeldii',32.75,76.75,5,1993,1.22
'Thalassiosira nordenskioeldii',33.25,76.75,7,1991,3.74
'Thalassiosira nordenskioeldii',33.25,76.75,7,1991,3.74
'Thalassiosira nordenskioeldii',33.75,76.75,7,1999,4.44
'Thalassiosira nordenskioeldii',33.75,76.75,7,1999,4.44
'Thalassiosira nordenskioeldii',33.75,76.75,7,1999,4.44
'Thalassiosira nordenskioeldii',33.75,76.75,7,1999,4.44
'Thalassiosira nordenskioeldii',33.75,76.75,7,1999,4.44
'Thalassiosira nordenskioeldii',40.25,76.75,7,1991,3.59
'Thalassiosira nordenskioeldii',40.25,76.75,7,1991,3.59
'Thalassiosira nordenskioeldii',-14.75,76.25,7,1905,-1.8
'Thalassiosira nordenskioeldii',32.75,76.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,76.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,76.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,76.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,76.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,76.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,76.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,76.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,76.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,76.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,76.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,76.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,76.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,76.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,76.25,5,1998,0.86
'Thalassiosira nordenskioeldii',33.25,76.25,3,1998,-0.04
'Thalassiosira nordenskioeldii',33.25,76.25,3,1998,-0.04
'Thalassiosira nordenskioeldii',67.25,76.25,8,1991,2.98
'Thalassiosira nordenskioeldii',67.25,76.25,8,1991,2.98
'Thalassiosira nordenskioeldii',67.25,76.25,8,1991,2.98
'Thalassiosira nordenskioeldii',67.25,76.25,8,1991,2.98
'Thalassiosira nordenskioeldii',67.25,76.25,8,1991,2.98
'Thalassiosira nordenskioeldii',67.25,76.25,8,1991,2.98
'Thalassiosira nordenskioeldii',67.25,76.25,8,1991,2.98
'Thalassiosira nordenskioeldii',68.75,76.25,10,1936,0.92
'Thalassiosira nordenskioeldii',68.75,76.25,10,1936,0.92
'Thalassiosira nordenskioeldii',68.75,76.25,10,1936,0.92
'Thalassiosira nordenskioeldii',68.75,76.25,10,1936,0.92
'Thalassiosira nordenskioeldii',68.75,76.25,10,1936,0.92
'Thalassiosira nordenskioeldii',81.25,76.25,4,1998,-1.8
'Thalassiosira nordenskioeldii',81.25,76.25,4,1998,-1.8
'Thalassiosira nordenskioeldii',81.25,76.25,4,1998,-1.8
'Thalassiosira nordenskioeldii',-12.75,75.75,7,1905,-1.62
'Thalassiosira nordenskioeldii',-9.25,75.75,7,1905,-0.71
'Thalassiosira nordenskioeldii',32.25,75.75,5,1993,1.22
'Thalassiosira nordenskioeldii',32.25,75.75,5,1993,1.22
'Thalassiosira nordenskioeldii',32.25,75.75,5,1993,1.22
'Thalassiosira nordenskioeldii',32.25,75.75,5,1993,1.22
'Thalassiosira nordenskioeldii',33.25,75.75,5,1998,-0.07
'Thalassiosira nordenskioeldii',33.25,75.75,5,1998,-0.07
'Thalassiosira nordenskioeldii',33.25,75.75,5,1998,-0.07
'Thalassiosira nordenskioeldii',33.25,75.75,5,1998,-0.07
'Thalassiosira nordenskioeldii',33.25,75.75,5,1998,-0.07
'Thalassiosira nordenskioeldii',33.25,75.75,5,1998,-0.07
'Thalassiosira nordenskioeldii',33.25,75.75,5,1998,-0.07
'Thalassiosira nordenskioeldii',33.25,75.75,5,1998,-0.07
'Thalassiosira nordenskioeldii',33.25,75.75,5,1998,-0.07
'Thalassiosira nordenskioeldii',63.75,75.75,9,1936,2.7
'Thalassiosira nordenskioeldii',63.75,75.75,9,1936,2.7
'Thalassiosira nordenskioeldii',63.75,75.75,9,1936,2.7
'Thalassiosira nordenskioeldii',63.75,75.75,9,1936,2.7
'Thalassiosira nordenskioeldii',66.75,75.75,9,1936,2.64
'Thalassiosira nordenskioeldii',66.75,75.75,9,1936,2.64
'Thalassiosira nordenskioeldii',66.75,75.75,9,1936,2.64
'Thalassiosira nordenskioeldii',66.75,75.75,9,1936,2.64
'Thalassiosira nordenskioeldii',71.25,75.75,9,1936,2.26
'Thalassiosira nordenskioeldii',71.25,75.75,9,1936,2.26
'Thalassiosira nordenskioeldii',74.25,75.75,10,1932,0.35
'Thalassiosira nordenskioeldii',31.75,75.25,5,1993,1.22
'Thalassiosira nordenskioeldii',31.75,75.25,5,1993,1.22
'Thalassiosira nordenskioeldii',32.25,75.25,7,1999,4.54
'Thalassiosira nordenskioeldii',32.25,75.25,7,1999,4.54
'Thalassiosira nordenskioeldii',32.25,75.25,5,1993,1.22
'Thalassiosira nordenskioeldii',32.25,75.25,5,1993,1.22
'Thalassiosira nordenskioeldii',32.25,75.25,7,1999,4.54
'Thalassiosira nordenskioeldii',32.25,75.25,5,1993,1.22
'Thalassiosira nordenskioeldii',32.25,75.25,5,1993,1.22
'Thalassiosira nordenskioeldii',32.25,75.25,7,1999,4.54
'Thalassiosira nordenskioeldii',32.75,75.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,75.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,75.25,6,1999,2.63
'Thalassiosira nordenskioeldii',32.75,75.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,75.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,75.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,75.25,6,1999,2.63
'Thalassiosira nordenskioeldii',32.75,75.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,75.25,3,1998,0.87
'Thalassiosira nordenskioeldii',32.75,75.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,75.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,75.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,75.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,75.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,75.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,75.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,75.25,5,1998,0.86
'Thalassiosira nordenskioeldii',32.75,75.25,6,1999,2.63
'Thalassiosira nordenskioeldii',32.75,75.25,6,1999,2.63
'Thalassiosira nordenskioeldii',55.25,75.25,6,1991,0.86
'Thalassiosira nordenskioeldii',55.25,75.25,6,1991,0.86
'Thalassiosira nordenskioeldii',55.25,75.25,6,1991,0.86
'Thalassiosira nordenskioeldii',55.25,75.25,6,1991,0.86
'Thalassiosira nordenskioeldii',62.25,75.25,8,1991,3.19
'Thalassiosira nordenskioeldii',62.25,75.25,8,1991,3.19
'Thalassiosira nordenskioeldii',62.25,75.25,8,1991,3.19
'Thalassiosira nordenskioeldii',62.25,75.25,8,1991,3.19
'Thalassiosira nordenskioeldii',62.25,75.25,8,1991,3.19
'Thalassiosira nordenskioeldii',64.75,75.25,8,1991,3.07
'Thalassiosira nordenskioeldii',64.75,75.25,8,1991,3.07
'Thalassiosira nordenskioeldii',64.75,75.25,8,1991,3.07
'Thalassiosira nordenskioeldii',64.75,75.25,8,1991,3.07
'Thalassiosira nordenskioeldii',64.75,75.25,8,1991,3.07
'Thalassiosira nordenskioeldii',66.75,75.25,10,1936,1.19
'Thalassiosira nordenskioeldii',66.75,75.25,10,1936,1.19
'Thalassiosira nordenskioeldii',77.25,75.25,8,1991,0.91
'Thalassiosira nordenskioeldii',77.25,75.25,8,1991,0.91
'Thalassiosira nordenskioeldii',77.25,75.25,8,1991,0.91
'Thalassiosira nordenskioeldii',77.25,75.25,8,1991,0.91
'Thalassiosira nordenskioeldii',77.25,75.25,8,1991,0.91
'Thalassiosira nordenskioeldii',31.75,74.75,5,1993,3.5
'Thalassiosira nordenskioeldii',31.75,74.75,5,1993,3.5
'Thalassiosira nordenskioeldii',31.75,74.75,5,1993,3.5
'Thalassiosira nordenskioeldii',31.75,74.75,5,1993,3.5
'Thalassiosira nordenskioeldii',32.25,74.75,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.75,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.75,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.75,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.75,6,1999,4.88
'Thalassiosira nordenskioeldii',32.25,74.75,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.75,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.75,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.75,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.75,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.75,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.75,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.75,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.75,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.75,5,1998,3.45
'Thalassiosira nordenskioeldii',53.75,74.75,6,1991,1.52
'Thalassiosira nordenskioeldii',53.75,74.75,6,1991,1.52
'Thalassiosira nordenskioeldii',64.25,74.75,9,1936,3.38
'Thalassiosira nordenskioeldii',64.25,74.75,9,1936,3.38
'Thalassiosira nordenskioeldii',69.25,74.75,9,1936,2.51
'Thalassiosira nordenskioeldii',69.25,74.75,9,1936,2.51
'Thalassiosira nordenskioeldii',72.75,74.75,9,1936,2.5
'Thalassiosira nordenskioeldii',72.75,74.75,9,1936,2.5
'Thalassiosira nordenskioeldii',73.75,74.75,8,1999,3.41
'Thalassiosira nordenskioeldii',73.75,74.75,8,1999,3.41
'Thalassiosira nordenskioeldii',73.75,74.75,8,1999,3.41
'Thalassiosira nordenskioeldii',73.75,74.75,8,1999,3.41
'Thalassiosira nordenskioeldii',73.75,74.75,8,1999,3.41
'Thalassiosira nordenskioeldii',75.75,74.75,8,1999,3.37
'Thalassiosira nordenskioeldii',75.75,74.75,8,1999,3.37
'Thalassiosira nordenskioeldii',75.75,74.75,8,1999,3.37
'Thalassiosira nordenskioeldii',31.75,74.25,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,74.25,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,74.25,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,74.25,3,1998,2.88
'Thalassiosira nordenskioeldii',31.75,74.25,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,74.25,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.25,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.25,3,1998,2.88
'Thalassiosira nordenskioeldii',32.25,74.25,6,1999,4.88
'Thalassiosira nordenskioeldii',32.25,74.25,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.25,3,1998,2.88
'Thalassiosira nordenskioeldii',32.25,74.25,3,1998,2.88
'Thalassiosira nordenskioeldii',32.25,74.25,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.25,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.25,5,1998,3.45
'Thalassiosira nordenskioeldii',32.25,74.25,3,1998,2.88
'Thalassiosira nordenskioeldii',32.25,74.25,5,1998,3.45
'Thalassiosira nordenskioeldii',33.25,74.25,5,1997,2.81
'Thalassiosira nordenskioeldii',33.25,74.25,5,1997,2.81
'Thalassiosira nordenskioeldii',33.25,74.25,5,1997,2.81
'Thalassiosira nordenskioeldii',33.25,74.25,5,1997,2.81
'Thalassiosira nordenskioeldii',33.25,74.25,5,1997,2.81
'Thalassiosira nordenskioeldii',33.25,74.25,5,1997,2.81
'Thalassiosira nordenskioeldii',33.25,74.25,5,1997,2.81
'Thalassiosira nordenskioeldii',33.25,74.25,5,1997,2.81
'Thalassiosira nordenskioeldii',33.25,74.25,5,1997,2.81
'Thalassiosira nordenskioeldii',36.75,74.25,5,1906,2.21
'Thalassiosira nordenskioeldii',36.75,74.25,5,1906,2.21
'Thalassiosira nordenskioeldii',52.75,74.25,4,1998,-1.39
'Thalassiosira nordenskioeldii',52.75,74.25,4,1998,-1.39
'Thalassiosira nordenskioeldii',52.75,74.25,4,1998,-1.39
'Thalassiosira nordenskioeldii',58.75,74.25,9,1936,2.88
'Thalassiosira nordenskioeldii',58.75,74.25,9,1936,2.88
'Thalassiosira nordenskioeldii',58.75,74.25,9,1936,2.88
'Thalassiosira nordenskioeldii',58.75,74.25,9,1936,2.88
'Thalassiosira nordenskioeldii',59.25,74.25,8,1991,3.44
'Thalassiosira nordenskioeldii',59.25,74.25,8,1991,3.44
'Thalassiosira nordenskioeldii',59.25,74.25,8,1991,3.44
'Thalassiosira nordenskioeldii',59.25,74.25,8,1991,3.44
'Thalassiosira nordenskioeldii',59.25,74.25,8,1991,3.44
'Thalassiosira nordenskioeldii',59.25,74.25,8,1991,3.44
'Thalassiosira nordenskioeldii',59.25,74.25,8,1991,3.44
'Thalassiosira nordenskioeldii',60.75,74.25,9,1981,3.32
'Thalassiosira nordenskioeldii',60.75,74.25,9,1981,3.32
'Thalassiosira nordenskioeldii',60.75,74.25,9,1981,3.32
'Thalassiosira nordenskioeldii',60.75,74.25,9,1981,3.32
'Thalassiosira nordenskioeldii',60.75,74.25,9,1981,3.32
'Thalassiosira nordenskioeldii',60.75,74.25,9,1981,3.32
'Thalassiosira nordenskioeldii',60.75,74.25,9,1981,3.32
'Thalassiosira nordenskioeldii',72.75,74.25,9,1936,2.5
'Thalassiosira nordenskioeldii',72.75,74.25,9,1936,2.5
'Thalassiosira nordenskioeldii',72.75,74.25,9,1936,2.5
'Thalassiosira nordenskioeldii',74.25,74.25,9,1999,3.06
'Thalassiosira nordenskioeldii',74.25,74.25,9,1999,3.06
'Thalassiosira nordenskioeldii',78.75,74.25,9,1993,3.05
'Thalassiosira nordenskioeldii',78.75,74.25,9,1993,3.05
'Thalassiosira nordenskioeldii',31.25,73.75,5,1993,3.5
'Thalassiosira nordenskioeldii',31.25,73.75,5,1993,3.5
'Thalassiosira nordenskioeldii',31.25,73.75,5,1993,3.5
'Thalassiosira nordenskioeldii',31.75,73.75,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,73.75,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,73.75,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,73.75,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,73.75,7,1999,6.69
'Thalassiosira nordenskioeldii',31.75,73.75,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,73.75,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,73.75,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,73.75,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,73.75,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,73.75,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,73.75,6,1999,4.88
'Thalassiosira nordenskioeldii',31.75,73.75,3,1998,2.88
'Thalassiosira nordenskioeldii',31.75,73.75,6,1999,4.88
'Thalassiosira nordenskioeldii',31.75,73.75,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,73.75,3,1998,2.88
'Thalassiosira nordenskioeldii',31.75,73.75,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,73.75,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,73.75,6,1999,4.88
'Thalassiosira nordenskioeldii',33.25,73.75,5,1997,2.81
'Thalassiosira nordenskioeldii',33.25,73.75,5,1997,2.81
'Thalassiosira nordenskioeldii',33.25,73.75,5,1997,2.81
'Thalassiosira nordenskioeldii',33.25,73.75,5,1997,2.81
'Thalassiosira nordenskioeldii',33.25,73.75,5,1997,2.81
'Thalassiosira nordenskioeldii',33.25,73.75,5,1997,2.81
'Thalassiosira nordenskioeldii',33.25,73.75,5,1997,2.81
'Thalassiosira nordenskioeldii',33.25,73.75,5,1997,2.81
'Thalassiosira nordenskioeldii',33.25,73.75,5,1997,2.81
'Thalassiosira nordenskioeldii',59.75,73.75,8,1991,3.44
'Thalassiosira nordenskioeldii',59.75,73.75,8,1991,3.44
'Thalassiosira nordenskioeldii',67.25,73.75,8,1991,3.71
'Thalassiosira nordenskioeldii',67.25,73.75,8,1991,3.71
'Thalassiosira nordenskioeldii',67.25,73.75,8,1991,3.71
'Thalassiosira nordenskioeldii',67.25,73.75,8,1991,3.71
'Thalassiosira nordenskioeldii',67.25,73.75,8,1991,3.71
'Thalassiosira nordenskioeldii',68.25,73.75,4,1997,-1.8
'Thalassiosira nordenskioeldii',68.25,73.75,9,1981,3.24
'Thalassiosira nordenskioeldii',68.25,73.75,9,1981,3.24
'Thalassiosira nordenskioeldii',68.25,73.75,4,1997,-1.8
'Thalassiosira nordenskioeldii',68.25,73.75,4,1997,-1.8
'Thalassiosira nordenskioeldii',69.75,73.75,8,1991,3.61
'Thalassiosira nordenskioeldii',69.75,73.75,8,1991,3.61
'Thalassiosira nordenskioeldii',69.75,73.75,5,1996,-1.8
'Thalassiosira nordenskioeldii',69.75,73.75,5,1996,-1.8
'Thalassiosira nordenskioeldii',69.75,73.75,8,1991,3.61
'Thalassiosira nordenskioeldii',69.75,73.75,8,1991,3.61
'Thalassiosira nordenskioeldii',69.75,73.75,5,1996,-1.8
'Thalassiosira nordenskioeldii',73.75,73.75,9,1999,3.06
'Thalassiosira nordenskioeldii',73.75,73.75,9,1999,3.06
'Thalassiosira nordenskioeldii',73.75,73.75,9,1999,3.06
'Thalassiosira nordenskioeldii',73.75,73.75,9,1999,3.06
'Thalassiosira nordenskioeldii',73.75,73.75,9,1999,3.06
'Thalassiosira nordenskioeldii',74.25,73.75,5,1996,-1.8
'Thalassiosira nordenskioeldii',74.25,73.75,5,1996,-1.8
'Thalassiosira nordenskioeldii',74.25,73.75,5,1996,-1.8
'Thalassiosira nordenskioeldii',75.75,73.75,9,1993,2.98
'Thalassiosira nordenskioeldii',75.75,73.75,9,1993,2.98
'Thalassiosira nordenskioeldii',75.75,73.75,9,1993,2.98
'Thalassiosira nordenskioeldii',77.25,73.75,9,1993,3.05
'Thalassiosira nordenskioeldii',77.25,73.75,9,1993,3.05
'Thalassiosira nordenskioeldii',77.25,73.75,9,1993,3.05
'Thalassiosira nordenskioeldii',77.25,73.75,9,1993,3.05
'Thalassiosira nordenskioeldii',77.25,73.75,9,1993,3.05
'Thalassiosira nordenskioeldii',80.25,73.75,9,1993,3.1
'Thalassiosira nordenskioeldii',80.25,73.75,9,1993,3.1
'Thalassiosira nordenskioeldii',80.25,73.75,9,1993,3.1
'Thalassiosira nordenskioeldii',80.25,73.75,9,1993,3.1
'Thalassiosira nordenskioeldii',80.25,73.75,9,1993,3.1
'Thalassiosira nordenskioeldii',81.25,73.75,9,1993,2.95
'Thalassiosira nordenskioeldii',81.25,73.75,9,1993,2.95
'Thalassiosira nordenskioeldii',81.25,73.75,9,1993,2.95
'Thalassiosira nordenskioeldii',81.25,73.75,9,1993,2.95
'Thalassiosira nordenskioeldii',81.25,73.75,9,1993,2.95
'Thalassiosira nordenskioeldii',81.25,73.75,9,1993,2.95
'Thalassiosira nordenskioeldii',81.25,73.75,9,1993,2.95
'Thalassiosira nordenskioeldii',30.75,73.25,5,1993,3.73
'Thalassiosira nordenskioeldii',30.75,73.25,5,1993,3.73
'Thalassiosira nordenskioeldii',30.75,73.25,5,1993,3.73
'Thalassiosira nordenskioeldii',31.25,73.25,5,1998,3.45
'Thalassiosira nordenskioeldii',31.25,73.25,5,1998,3.45
'Thalassiosira nordenskioeldii',31.25,73.25,5,1998,3.45
'Thalassiosira nordenskioeldii',31.25,73.25,6,1999,4.88
'Thalassiosira nordenskioeldii',31.75,73.25,3,1998,2.88
'Thalassiosira nordenskioeldii',31.75,73.25,3,1998,2.88
'Thalassiosira nordenskioeldii',31.75,73.25,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,73.25,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,73.25,6,1999,4.88
'Thalassiosira nordenskioeldii',31.75,73.25,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,73.25,3,1998,2.88
'Thalassiosira nordenskioeldii',31.75,73.25,5,1998,3.45
'Thalassiosira nordenskioeldii',31.75,73.25,3,1998,2.88
'Thalassiosira nordenskioeldii',31.75,73.25,5,1998,3.45
'Thalassiosira nordenskioeldii',42.75,73.25,2,1992,0.99
'Thalassiosira nordenskioeldii',42.75,73.25,2,1992,0.99
'Thalassiosira nordenskioeldii',43.25,73.25,6,1993,3.34
'Thalassiosira nordenskioeldii',43.25,73.25,5,1904,1.39
'Thalassiosira nordenskioeldii',43.25,73.25,6,1993,3.34
'Thalassiosira nordenskioeldii',43.25,73.25,6,1993,3.34
'Thalassiosira nordenskioeldii',43.75,73.25,6,1993,3.34
'Thalassiosira nordenskioeldii',43.75,73.25,6,1993,3.34
'Thalassiosira nordenskioeldii',43.75,73.25,6,1993,3.34
'Thalassiosira nordenskioeldii',44.25,73.25,6,1993,3.34
'Thalassiosira nordenskioeldii',44.25,73.25,6,1993,3.34
'Thalassiosira nordenskioeldii',44.25,73.25,6,1993,3.34
'Thalassiosira nordenskioeldii',66.25,73.25,8,1991,3.75
'Thalassiosira nordenskioeldii',66.25,73.25,8,1991,3.75
'Thalassiosira nordenskioeldii',66.25,73.25,8,1991,3.75
'Thalassiosira nordenskioeldii',66.25,73.25,8,1991,3.75
'Thalassiosira nordenskioeldii',66.25,73.25,8,1991,3.75
